Family	Count	Hits	TotMarkerLength
1127299515|WP_075226241_1|KU926347_1|1|1|blaPSV-1|blaPSV|hydrolase|penicillin-hydrolyzing_class_A_beta-lactamase_PSV-1	0.0	0	107
1130438275|WP_075606311_1|MUYU01000013_1|1|1|blaROB-3|blaROB|hydrolase|class_A_beta-lactamase_ROB-3	0.0	0	240
1142971254|WP_077064890_1|KY503030_1|1|1|blaNDM-18|blaNDM|hydrolase|subclass_B1_metallo-beta-lactamase_NDM-18	11.600020709448737	34	8
1143105852|WP_077096319_1|AJ276031_1|1|1|blaOXA-724|blaOXA-12_like|hydrolase|OXA-12_family_class_D_beta-lactamase_AmpH_OXA-724	0.0	0	34
1173101458|WP_081048762_1|CP013691_1|1|1|blaMYO-1|blaMYO|hydrolase|subclass_B1_metallo-beta-lactamase_MYO-1	0.0	1	128
1174040756|WP_081406929_1|JROB01000001_1|1|1|blaOXA-674|blaOXA-286_like|hydrolase|OXA-286_family_class_D_beta-lactamase_OXA-674	0.0	0	27
1175305388|WP_081853183_1|JN558589_1|1|1|blaELM-1|blaELM|hydrolase|subclass_B3_metallo-beta-lactamase_ELM-1	0.0	0	191
1185244969|WP_085334908_1|X12618_1|1|1|aac(6_)-Id|aac(6_)-Id|acetyltransferase|aminoglycoside_N-acetyltransferase_AAC(6_)-Id	0.0	0	102
1188444879|WP_085562381_1|KR870314_1|1|1|fosB6|fosB-Saur|thiol_transferase|fosfomycin_resistance_bacillithiol_transferase_FosB6	0.0	0	45
1188444895|WP_085562397_1|KY524440_1|1|1|blaFRI-3|blaFRI|hydrolase|carbapenem-hydrolyzing_class_A_beta-lactamase_FRI-3	0.0	0	34
1188444903|WP_085562405_1|KX858825_1|1|1|blaIMI-5|blaIMI|hydrolase|carbapenem-hydrolyzing_class_A_beta-lactamase_IMI-5	0.0	0	90
1199609820|WP_087343787_1|KY753880_1|1|1|ant(6)-Ic|ant(6)-Ic|nucleotidyltransferase|aminoglycoside_nucleotidyltransferase_ANT(6)-Ic	0.0	0	55
1199610393|WP_087344360_1|KY753882_1|1|1|blaBBI|blaBBI|hydrolase|BBI_family_class_A_beta-lactamase	0.0	0	129
1199610935|WP_087344902_1|KY753886_1|1|1|catV|catV|acetyltransferase|type_A_chloramphenicol_O-acetyltransferase_CatV	0.0	0	99
1199612229|WP_087346196_1|KY753881_1|1|1|ant(4_)-Ic|ant(4_)-Ic|nucleotidyltransferase|aminoglycoside_O-nucleotidyltransferase_ANT(4_)-Ic	0.0	0	50
1199614083|WP_087347987_1|KY753884_1|1|1|rphC|rphC||rifamycin-inactivating_phosphotransferase_RphC	0.0	0	102
1199614357|WP_087348261_1|KY753885_1|1|1|rphD|rphD||rifamycin-inactivating_phosphotransferase_RphD	0.0	0	11
1199615340|WP_087349244_1|KY753883_1|1|1|mphJ|mphJ|phosphotransferase|macrolide_2_-phosphotransferase_MphJ	0.0	0	216
1199615747|WP_087349651_1|KY753879_1|1|1|aac(6_)-35|aac(6_)-35|acetyltransferase|aminoglycoside_6_-N-acetyltransferase_AAC(6_)-35	0.0	0	86
1201190411|WP_087587931_1|KM679362_1|1|1|erm(46)|erm(46)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(46)	0.0	0	43
1201190412|WP_087587932_1|KU612222_1|1|1|erm(47)|erm(47)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(47)	0.0	0	234
1201190413|WP_087587933_1|KX377799_1|1|1|aph(3_)-II-therm|aph(3_)-II-therm|phosphotransferase|APH(3_)-II_family_aminoglycoside_O-phosphotransferase	0.0	0	130
1201190414|WP_087587934_1|KY363206_1|1|1|blaARL-4|blaARL|hydrolase|class_A_beta-lactamase_ARL-4	0.0	0	180
1201190422|WP_087587942_1|KY682753_1|1|1|blaOXA-551|blaOXA-548_like|hydrolase|OXA-548_family_class_D_beta-lactamase_OXA-551	0.0	0	37
1201190426|WP_087587946_1|KY013610_1|1|1|mecD|mecD|insensitivity|PBP2a_family_beta-lactam-resistant_peptidoglycan_transpeptidase_MecD	0.0	0	300
1201190428|WP_087587948_1|LT223129_1|1|1|erm(48)|erm(48)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(48)	0.0	0	126
1204949512|WP_087696200_1|NFPA01000015_1|1|1|blaOXA-576|blaOXA-576_like|hydrolase|class_D_beta-lactamase_OXA-576	0.0	0	68
1209144247|WP_088245209_1|AF403298_1|1|1|emtA|emtA||23S_rRNA_(guanine(2470))_methyltransferase_EmtA	0.0	0	29
1209144248|WP_088245210_1|LC178555_1|1|1|blaFRI-4|blaFRI|hydrolase|carbapenem-hydrolyzing_class_A_beta-lactamase_FRI-4	0.0	0	34
1215553953|WP_089067012_1|CP022358_1|1|1|blaOXA-535|blaOXA-48_like|hydrolase|OXA-48_family_class_D_beta-lactamase_OXA-535	0.0	0	61
1224670996|WP_092689909_1|FNPK01000009_1|1|1|blaOXA-666|blaOXA|hydrolase|carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-666	0.0	0	30
1226997328|WP_094009805_1|KX196782_1|1|1|blaIMP-59|blaIMP|hydrolase|subclass_B1_metallo-beta-lactamase_IMP-59	0.0	0	34
1226997332|WP_094009809_1|KX371620_1|1|1|blaIMI-13|blaIMI|hydrolase|carbapenem-hydrolyzing_class_A_beta-lactamase_IMI-13	0.0	0	20
1236170439|WP_094963248_1|NOWC01000064_1|1|1|aadA31|aadA31|nucleotidyltransferase|ANT(3__)-Ia_family_aminoglycoside_nucleotidyltransferase_AadA31	0.0	0	114
1248237514|WP_096735335_1|AP014630_1|1|1|blaOXA-667|blaOXA-274_like|hydrolase|OXA-274_family_class_D_beta-lactamase_OXA-667	0.0	0	30
1252412297|WP_096807440_1|KX827604_1|1|1|blaOXA-427|blaOXA-PR|hydrolase|class_D_beta-lactamase_OXA-427	0.0	0	15
1252954843|WP_096865225_1|NXKD01000046_1|1|1|blaPER-12|blaPER|hydrolase|class_A_extended-spectrum_beta-lactamase_PER-12	0.9841646529509663	1	68
1270499023|WP_099156040_1|U35369_1|1|1|vanH-B|vanH-B|re-structuring_of_the_cell_wall|D-lactate_dehydrogenase_VanH-B	0.0	0	8
1270499412|WP_099156042_1|AB765395_1|1|1|blaAQU-1|blaAQU|hydrolase|class_C_beta-lactamase_AQU-1	0.0	0	13
1270501622|WP_099156046_1|MG459156_1|1|1|mcr-4_1|mcr-4||phosphoethanolamine--lipid_A_transferase_MCR-4_1	0.0	0	181
1271558630|WP_099337823_1|CP024011_1|1|1|blaOXA-568|blaOXA|hydrolase|class_D_beta-lactamase_OXA-568	0.0	0	61
1276739980|WP_099982801_1|EU408355_1|1|1|blaLRA-18_like|blaLRA-18_like|hydrolase|LRA-18_family_class_C_beta-lactamase	0.0	0	197
1276739981|WP_099982802_1|EU408356_1|1|1|blaLRA-7|blaLRA-7|hydrolase|subclass_B3_metallo-beta-lactamase_LRA-7	0.0	0	31
1276739982|WP_099982803_1|EU408357_1|1|1|blaLRA-10_like|blaLRA-10_like|hydrolase|LRA-10_family_class_C_beta-lactamase	0.0	0	92
1276739983|WP_099982804_1|KR857681_1|1|1|tet(47)|tet(47)||tetracycline_destructase_Tet(47)	0.0	0	81
1276739984|WP_099982805_1|KR857682_1|1|1|tet(48)|tet(48)||tetracycline_destructase_Tet(48)	0.0	0	300
1276739985|WP_099982806_1|KR857683_1|1|1|tet(49)|tet(49)||tetracycline_destructase_Tet(49)	0.0	0	83
1276739986|WP_099982807_1|KR857684_1|1|1|tet(50)|tet(50)||tetracycline_destructase_Tet(50)	0.0	0	150
1276739987|WP_099982808_1|KR857685_1|1|1|tet(51)|tet(51)||tetracycline_destructase_Tet(51)	0.0	0	134
1276739988|WP_099982809_1|KR857686_1|1|1|tet(52)|tet(52)||tetracycline_destructase_Tet(52)	0.0	0	157
1276739989|WP_099982810_1|KR857687_1|1|1|tet(53)|tet(53)||tetracycline_destructase_Tet(53)	0.0	0	56
1276739990|WP_099982811_1|KR857688_1|1|1|tet(54)|tet(54)||tetracycline_destructase_Tet(54)	0.0	6	197
1276739992|WP_099982813_1|MF176240_1|1|1|mcr-6_1|mcr-6||phosphoethanolamine--lipid_A_transferase_MCR-6_1	0.0	0	69
1276739994|WP_099982815_1|KY853650_2|1|1|mcr-1_11|mcr-1||phosphoethanolamine--lipid_A_transferase_MCR-1_11	0.0	0	54
1304472396|WP_100931728_1|D38215_1|1|1|tcr3|tcr3|efflux|tetracycline_efflux_MFS_transporter_Tcr3	0.0	0	300
1304472397|WP_100931729_1|KP137702_1|1|1|tet(57)|tet(57)||tetracycline_efflux_MFS_transporter_Tet(57)	0.0	0	58
1304472398|WP_100931730_1|KX000272_1|1|1|tetA(60)|tetA(60)||tetracycline_efflux_ABC_transporter_Tet(60)_subunit_A	0.0	0	300
1304472401|WP_100931733_1|MF481214_1|1|1|blaPDC-223|blaPDC|hydrolase|class_C_beta-lactamase_PDC-223	0.0	0	34
1331531447|WP_102607457_1|MG649394_1|1|1|sul4|sul4|insensitivity|sulfonamide-resistant_dihydropteroate_synthase_Sul4	11.986089510150197	39	90
1331531453|WP_102607463_1|MG736318_1|1|1|blaOXA-571|blaOXA-60_like|hydrolase|OXA-60_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-571	0.0	0	68
1331531454|WP_102607464_1|MG736319_1|1|1|blaOXA-572|blaOXA-22_like|hydrolase|OXA-22_family_class_D_beta-lactamase_OXA-572	0.0	0	8
1343491224|WP_104009840_1|MG696102_1|1|1|blaPDC-243|blaPDC|hydrolase|class_C_beta-lactamase_PDC-243	0.0	0	33
1343491235|WP_104009851_1|MG267386_1|1|1|mcr-7_1|mcr-7||phosphoethanolamine--lipid_A_transferase_MCR-7_1	0.0	0	173
1349894763|WP_104531866_1|AY632072_1|1|1|blaLHK-3|blaLHK|hydrolase|class_C_beta-lactamase_LHK-3	0.0	0	215
1358818350|WP_105620838_1|KC665723_1|1|1|blaCMA-2|blaCMA|hydrolase|class_C_beta-lactamase_CMA-2	0.0	0	141
1391852853|WP_109545038_1|NG_048128_2|1|1|tet(33)|tet(33)|efflux|tetracycline_efflux_MFS_transporter_Tet(33)	0.0	2	270
1391852854|WP_109545039_1|NG_057419_1|1|1|blaSTA-1|blaSTA|hydrolase|subclass_B1_metallo-beta-lactamase_STA-1	0.0	0	261
1391852855|WP_109545040_1|EF469735_1|1|1|chrB|chrB|target_modification|23S_rRNA_(guanine(748)-N(1))-methyltransferase_ChrB	0.0	0	176
1391852856|WP_109545041_1|NG_056002_2|1|1|aph(3__)-Ib|aph(3__)-Ib|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(3__)-Ib	47.83896008692094	317	43
1391852857|WP_109545042_1|NG_059317_1|1|1|blaORR-1|blaORR|hydrolase|subclass_B1_metallo-beta-lactamase_ORR-1	0.0	0	131
1391852859|WP_109545044_1|KU985429_1|1|1|blaKPC-34|blaKPC|hydrolase|carbapenem-hydrolyzing_class_A_beta-lactamase_KPC-34	2.558828097672512	1	33
1391852860|WP_109545045_1|KX130945_1|1|1|qnrD3|qnrD|target_protection|quinolone_resistance_pentapeptide_repeat_protein_QnrD3	0.0	1	74
1391852863|WP_109545048_1|KY646155_1|1|1|blaOXA-542|blaOXA-542_like|hydrolase|carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-542	0.0	1	92
1391852865|WP_109545050_1|KY773614_1|1|1|blaCRH-2|blaCRH|hydrolase|carbapenem-hydrolyzing_class_A_beta-lactamase_CRH-2	0.0	0	151
1391852887|WP_109545072_1|MH211331_1|1|1|blaOXA-641|blaOXA-372_like|hydrolase|OXA-372_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-641	0.0	0	68
1391852888|WP_109545073_1|MH208723_1|1|1|blaFRI-5|blaFRI|hydrolase|carbapenem-hydrolyzing_class_A_beta-lactamase_FRI-5	0.0	0	48
1391852889|WP_109545074_1|MH211206_1|1|1|blaGPC-1|blaGPC|hydrolase|carbapenem-hydrolyzing_class_A_beta-lactamase_GPC-1	0.0	0	64
1391852892|WP_109545077_1|MH085501_1|1|1|blaOXA-636|blaOXA-184_like|hydrolase|OXA-184_family_class_D_beta-lactamase_OXA-636	0.0	0	33
1391852923|WP_109545108_1|MH085561_1|1|1|blaOXA-605|blaOXA-61_like|hydrolase|OXA-61_family_class_D_beta-lactamase_OXA-605	0.0	0	11
1391852925|WP_109545110_1|MH085566_1|1|1|blaOXA-616|blaOXA-184_like|hydrolase|OXA-184_family_class_D_beta-lactamase_OXA-616	0.0	0	33
1392506017|WP_109638756_1|CP029249_1|1|1|qepA8|qepA|efflux|fluoroquinolone_efflux_MFS_transporter_QepA8	0.0	0	126
1407696511|WP_111273843_1|MH332764_1|1|1|mcr-3_14|mcr-3||phosphoethanolamine--lipid_A_transferase_MCR-3_14	0.0	0	33
1407696514|WP_111273846_1|MH332767_1|1|1|mcr-3_17|mcr-3||phosphoethanolamine--lipid_A_transferase_MCR-3_17	0.0	0	73
1409027050|WP_111690897_1|HG002389_1|1|1|cfr(B)|cfr(B)|target_modification|23S_rRNA_(adenine(2503)-C(8))-methyltransferase_Cfr(B)	0.0	0	70
1409027051|WP_111690898_1|KX686749_1|1|1|cfr(C)|cfr(C)|target_modification|23S_rRNA_(adenine(2503)-C(8))-methyltransferase_Cfr(C)	0.0	1	273
1425138846|WP_112792421_1|MH469280_1|1|1|blaACT-59|blaACT|hydrolase|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-59	0.0	0	34
1440786785|WP_114699273_1|MH549401_1|1|1|blaOXA-661|blaOXA-266_fam|hydrolase|OXA-266_family_class_D_beta-lactamase_OXA-661	0.0	0	105
1440786788|WP_114699276_1|MH085560_1|1|1|blaOXA-659|blaOXA-61_like|hydrolase|OXA-61_family_class_D_beta-lactamase_OXA-659	0.0	0	16
1440786790|WP_114699278_1|MH062179_1|1|1|mcr-5_3|mcr-5||phosphoethanolamine--lipid_A_transferase_MCR-5_3	0.0	0	296
1463920494|WP_116786836_1|MH684781_1|1|1|blaOXA-730|blaOXA|hydrolase|class_D_beta-lactamase_OXA-730	0.0	0	85
1509794513|WP_122630822_1|JN558587_1|1|1|blaEFM-1|blaEFM|hydrolase|subclass_B3_metallo-beta-lactamase_EFM-1	0.0	0	115
1509794514|WP_122630823_1|JN558588_1|1|1|blaEVM-1|blaEVM|hydrolase|subclass_B3_metallo-beta-lactamase_EVM-1	0.0	0	161
1509794515|WP_122630824_1|NG_062207_1|1|1|blaECM-1|blaECM|hydrolase|subclass_B3_metallo-beta-lactamase_ECM-1	0.0	0	109
1509794516|WP_122630825_1|JN558591_1|1|1|blaEAM-1|blaEAM|hydrolase|subclass_B3_metallo-beta-lactamase_EAM-1	0.0	0	170
1509794520|WP_122630829_1|KU167035_1|1|1|blaDHT2-1|blaDHT2|hydrolase|subclass_B3_metallo-beta-lactamase_DHT2-1	0.0	0	132
1509794521|WP_122630830_1|KU167036_1|1|1|blaSPN79-1|blaSPN79|hydrolase|subclass_B1_metallo-beta-lactamase_SPN79-1	0.0	0	79
1509794522|WP_122630831_1|KU167037_1|1|1|blaCRD3-1|blaCRD3|hydrolase|subclass_B3_metallo-beta-lactamase_CRD3-1	0.0	0	161
1509794523|WP_122630832_1|KU167038_1|1|1|blaALG6-1|blaALG6|hydrolase|subclass_B3_metallo-beta-lactamase_ALG6-1	0.0	0	203
1509794524|WP_122630833_1|KU167039_1|1|1|blaALG11-1|blaALG11|hydrolase|subclass_B3_metallo-beta-lactamase_ALG11-1	0.0	0	43
1509794525|WP_122630834_1|KU167042_1|1|1|blaGRD33-1|blaGRD33|hydrolase|subclass_B3_metallo-beta-lactamase_GRD33-1	0.0	0	71
1509794526|WP_122630835_1|KU167043_1|1|1|blaGRD23-1|blaGRD23|hydrolase|subclass_B1_metallo-beta-lactamase_GRD23-1	0.0	0	163
1509794528|WP_122630837_1|MF804902_1|1|1|blaCMY-159|blaCMY|hydrolase|class_C_beta-lactamase_CMY-159	0.0	0	24
1509794531|WP_122630840_1|MF547665_1|1|2|aac(6_)-Ie_fam|aac(6_)-Ie_fam|acetyltransferase|AAC(6_)-Ie_family_aminoglycoside_N-acetyltransferase	0.0	0	296
1509794551|WP_122630860_1|MH780099_1|1|1|blaOXA-678|blaOXA-213_like|hydrolase|OXA-213_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-678	0.0	0	16
1511261583|WP_123002103_1|MK098862_1|1|1|blaVIM-61|blaVIM|hydrolase|subclass_B1_metallo-beta-lactamase_VIM-61	0.0	0	115
1559612966|WP_128268231_1|HG515014_1|1|1|mecC2|mecC2|insensitivity|PBP2a_family_beta-lactam-resistant_peptidoglycan_transpeptidase_MecC2	0.0	0	148
1559612969|WP_128268234_1|MF543129_1|1|1|blaCFE-2|blaCFE|hydrolase|CMY-2_family_class_C_beta-lactamase_CFE-2	0.0	0	37
1559613013|WP_128268278_1|MK181518_1|1|1|blaOXA-783|blaOXA-184_like|hydrolase|OXA-184_family_class_D_beta-lactamase_OXA-783	0.0	0	33
445941449|WP_000019304_1|EU855787_1|1|1|dfrA19|dfrA18_dfrA19|insensitivity|trimethoprim-resistant_dihydrofolate_reductase_DfrA19	0.0	0	171
445953162|WP_000031017_1|D85892_1|1|1|mph(B)|mph(B)|phosphotransferase|Mph(B)_family_macrolide_2_-phosphotransferase	0.0	0	8
445956565|WP_000034420_1|AJ459418_2|1|1|sul3|sul3|insensitivity|sulfonamide-resistant_dihydropteroate_synthase_Sul3	0.0	0	131
445974657|WP_000052512_1|AF550415_2|1|1|msr(E)|msr(E)|target_protection|ABC-F_type_ribosomal_protection_protein_Msr(E)	48.5147924955266	870	287
445989413|WP_000067268_1|X02588_1|1|1|ant(9)-Ia|ant(9)-Ia|nucleotidyltransferase|aminoglycoside_nucleotidyltransferase_ANT(9)-Ia	0.0	0	80
446039051|WP_000116906_1|JN983042_1|1|1|aph(6)-Ic|aph(6)-Ic|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(6)-Ic	0.0	0	74
446054080|WP_000131935_1|AB255435_1|1|1|ble_Tn5|ble_Tn5|sequestration|bleomycin_binding_protein_BLMT	0.0	0	51
446065831|WP_000143686_1|AF507977_1|1|1|catA8|catA8|acetyltransferase|type_A-8_chloramphenicol_O-acetyltransferase	0.0	0	41
446077237|WP_000155092_1|EF102240_1|1|1|mph(E)|mph(E)|phosphotransferase|Mph(E)_family_macrolide_2_-phosphotransferase	101.28694553287039	635	189
446085580|WP_000163435_1|GU237136_1|1|1|mupA|mupA|insensitivity|mupirocin-resistant_isoleucine--tRNA_ligase_MupA	0.0	2	300
446118531|WP_000196386_1|FR821779_1|1|1|mecI_of_mecC|mecI_of_mecC||mecC-type_methicillin_resistance_repressor_MecI	0.0	0	111
446136270|WP_000214125_1|AY963803_6|1|1|floR2|floR2|efflux|chloramphenicol_florfenicol_efflux_MFS_transporter_FloR2	0.34117707968966876	1	8
446282131|WP_000359986_1|AY220558_1|1|1|armA|armA|target_modification|ArmA_family_16S_rRNA_(guanine(1405)-N(7))-methyltransferase	0.0	0	234
446291359|WP_000369214_1|JBTS01000004_1|1|1|mecI_of_mecA|mecI_of_mecA||mecA-type_methicillin_resistance_repressor_MecI	0.0	0	80
446324492|WP_000402347_1|AB247327_1|1|1|vanX-A|vanX-A|re-structuring_of_the_cell_wall|D-Ala-D-Ala_dipeptidase_VanX-A	0.0	0	102
446342458|WP_000420313_1|AF274302_1|1|1|msr(D)|msr(D)|target_protection|ABC-F_type_ribosomal_protection_protein_Msr(D)	0.0	0	15
446344778|WP_000422633_1|AJ627643_4|1|1|aph(3_)-VIb|aph(3_)-VIb|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(3_)-VIb	33.46159820033286	17	34
446344781|WP_000422636_1|X07753_1|1|1|aph(3_)-VIa|aph(3_)-VIa|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(3_)-VIa	6.84598745429927	15	53
446414428|WP_000492283_1|S67449_1|1|1|tet(K)|tet(K)|efflux|tetracycline_efflux_MFS_transporter_Tet(K)	0.0	0	222
446438549|WP_000516404_1|AB247327_1|1|1|vanZ-A|vanZ-A|re-structuring_of_the_cell_wall|glycopeptide_resistance_protein_VanZ-A	0.0	0	11
446493211|WP_000571065_1|U10186_1|1|1|dfrA8|dfrA8|insensitivity|trimethoprim-resistant_dihydrofolate_reductase_DfrA8	0.0	0	151
446494551|WP_000572405_1|V00618_1|1|1|aph(3_)-IIa|aph(3_)-IIa|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(3_)-IIa	0.0	0	117
446538770|WP_000616116_1|KC989517_1|1|1|fosD|fosD|thiol_transferase|fosfomycin_resistance_bacillithiol_transferase_FosD	0.0	0	34
446623302|WP_000700648_1|AM184099_1|1|1|lnu(A)|lnu(A)|nucleotidyltransferase|lincosamide_nucleotidyltransferase_Lnu(A)	0.0	0	12
446644969|WP_000722315_1|M55547_1|1|1|blaOXA-9|blaOXA-PR|hydrolase|oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-9	0.0	2	180
446655928|WP_000733274_1|AJ302698_2|1|1|blaZ|blaZ|hydrolase|penicillin-hydrolyzing_class_A_beta-lactamase_BlaZ	0.0	0	108
446656056|WP_000733402_1|FR823292_1|1|1|blaZ-mecC|blaZ-mecC|hydrolase|mecC-type_penicillin-hydrolyzing_class_A_beta-lactamase_BlaZ	0.0	0	93
446665468|WP_000742814_1|V01499_1|1|1|aph(4)-Ia|aph(4)-Ia|phosphotransferase|aminoglycoside_O-phosphotransferase_APH(4)-Ia	0.0	2	248
446721919|WP_000799232_1|M19530_1|1|1|BcII|BcII|hydrolase|BcII_family_subclass_B1_metallo-beta-lactamase	0.0	0	33
446723376|WP_000800689_1|CP010391_1|1|1|catB11|catB|acetyltransferase|type_B-2_chloramphenicol_O-acetyltransferase_CatB11	0.0	0	83
446733577|WP_000810833_1|AF002716_1|1|1|erm(A)|erm(A)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(A)	0.0	0	53
446778513|WP_000855769_1|AB194779_2|1|1|rmtC|rmtC|target_modification|RmtC_family_16S_rRNA_(guanine(1405)-N(7))-methyltransferase	0.0	0	271
446791539|WP_000868795_1|AB205645_1|1|1|dfrG|dfrG|insensitivity|trimethoprim-resistant_dihydrofolate_reductase_DfrG	0.0	1	102
446861731|WP_000938987_1|AE016879_1|1|1|fosB2|fosB_gen|thiol_transferase|fosfomycin_resistance_bacillithiol_transferase_FosB2	0.0	0	28
446862471|WP_000939727_1|DQ836009_1|1|1|lnu(F)|lnu(F)|nucleotidyltransferase|lincosamide_nucleotidyltransferase_Lnu(F)	0.9841646529509663	1	68
446864678|WP_000941934_1|LAPJ01000014_1|1|1|fosA7|fosA7_fam|thiol_transferase|fosfomycin_resistance_glutathione_transferase_FosA7	0.0	0	42
446866507|WP_000943763_1|CP001903_1|1|1|fosBx1|fosB_gen|thiol_transferase|fosfomycin_resistance_bacillithiol_transferase_FosBx1	0.0	0	21
446875667|WP_000952923_1|BA000017_4|1|1|mecR1|mecR1|regulation|beta-lactam_sensor_signal_transducer_MecR1	0.0	0	300
446882549|WP_000959805_1|CU459141_1|1|1|aacA57-2|aacA57-2|acetyltransferase|aminoglycoside_N-acetyltransferase_AAC(6_)-Ian	0.0	0	10
446931756|WP_001009012_1|AF462019_1|1|1|catB9|catB9|acetyltransferase|type_B-5_chloramphenicol_O-acetyltransferase_CatB9	0.0	0	36
446933131|WP_001010387_1|V01277_1|1|1|catA9|catA9|acetyltransferase|type_A-9_chloramphenicol_O-acetyltransferase	0.0	0	33
446933249|WP_001010505_1|AJ579365_1|1|1|cfr|cfr|target_modification|23S_rRNA_(adenine(2503)-C(8))-methyltransferase_Cfr	0.0	0	170
446934683|WP_001011939_1|AB262968_1|1|1|catA2|catA2|acetyltransferase|type_A-2_chloramphenicol_O-acetyltransferase_CatII	0.34117707968966876	4	44
446949863|WP_001027119_1|L06418_4|1|1|dfrA10|dfrA10|insensitivity|trimethoprim-resistant_dihydrofolate_reductase_DfrA10	0.0	0	187
446953819|WP_001031075_1|AY034138_1|1|1|dfr18|dfr18|insensitivity|trimethoprim-resistant_dihydrofolate_reductase_Dfr18	0.0	0	147
446954423|WP_001031679_1|AB450045_1|1|1|tetA(D)|tetA(D)||Tet(D)-related_tetracycline_efflux_MFS_transporter	0.0	0	101
446955901|WP_001033157_1|KF527883_1|1|1|fusC|fusC_set|target_protection|fusidic_acid_resistance_EF-G-binding_protein_FusC	0.0	0	198
446982286|WP_001059542_1|AB247327_1|1|1|vanH-A|vanH-A|re-structuring_of_the_cell_wall|D-lactate_dehydrogenase_VanH-A	0.0	0	102
446994941|WP_001072197_1|AB038513_1|1|1|erm(A)|erm(A)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(A)	0.0	0	34
447023033|WP_001100289_1|FN433596_1|1|1|tet(38)|tet(38)|efflux|tetracycline_efflux_MFS_transporter_Tet(38)	0.0	0	33
447035368|WP_001112624_1|GG704579_1|1|1|ant(3__)-IIa|ant(3__)-IIa|nucleotidyltransferase|aminoglycoside_nucleotidyltransferase_ANT(3__)-IIa	0.0	5	139
447066194|WP_001143450_1|AJ746361_2|1|1|dfrA23|dfrA23|insensitivity|trimethoprim-resistant_dihydrofolate_reductase_DfrA23	0.8149134069020749	7	154
447069133|WP_001146389_1|M37888_1|1|1|qacC|qacC|efflux|quaternary_ammonium_compound_efflux_SMR_transporter_QacC	0.0	0	75
447165322|WP_001242578_1|D86934_2|1|1|bleO|bleO|sequestration|bleomycin_binding_protein	0.0	0	89
447178608|WP_001255864_1|FN568063_1|1|1|ant(6)-Ia|ant(6)-Ia|nucleotidyltransferase|aminoglycoside_nucleotidyltransferase_ANT(6)-Ia	0.0	0	23
447178610|WP_001255866_1|AF330699_1|1|1|ant(6)-Ia|ant(6)-Ia|nucleotidyltransferase|aminoglycoside_nucleotidyltransferase_ANT(6)-Ia	0.0	0	33
447178612|WP_001255868_1|DQ220741_1|1|1|aadE|aadE|nucleotidyltransferase|aminoglycoside_6-adenylyltransferase_AadE	0.0	0	112
447181230|WP_001258486_1|FN435330_1|1|1|str|str|nucleotidyltransferase|streptomycin_adenylyltransferase_Str	0.0	0	207
447203525|WP_001280781_1|M97297_1|1|1|vanR-A|vanR-A|re-structuring_of_the_cell_wall|VanA-type_vancomycin_resistance_DNA-binding_response_regulator_VanR	0.0	0	34
447207400|WP_001284656_1|M62650_1|1|1|blaI_of_Z|blaI_of_Z|regulation|penicillinase_repressor_BlaI	0.0	0	87
487710896|WP_001795128_1|AF181950_1|1|1|ant(4_)-Ia|ant(4_)-Ia|nucleotidyltransferase|aminoglycoside_O-nucleotidyltransferase_ANT(4_)-Ia	0.0	0	33
487728360|WP_001812592_1|M97297_1|1|1|vanY-A|vanY-A|re-structuring_of_the_cell_wall|D-Ala-D-Ala_carboxypeptidase_VanY-A	0.0	0	8
487748956|WP_001830952_1|Z48233_1|1|1|dfrC|dfrC|insensitivity|trimethoprim-resistant_dihydrofolate_reductase_DfrC	0.0	0	31
487948698|WP_002022164_1|AY248038_1|1|1|blaCARB-9|blaPSE|hydrolase|PSE_family_carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-9	0.0	0	81
487974801|WP_002047670_1|ACMJ01000036_1|1|1|mph(B)|mph(B)|phosphotransferase|Mph(B)_family_macrolide_2_-phosphotransferase	0.0	0	24
488223297|WP_002294505_1|FM252031_1|1|1|ant(6)-Ia|ant(6)-Ia|nucleotidyltransferase|aminoglycoside_nucleotidyltransferase_ANT(6)-Ia	2.8431423307472397	4	21
